"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1802402";"";"None";"381.13";"0";"2.72";"70";"Nc1ncc(I)c(-c2c[nH]c3cccc([N+](=O)[O-])c23)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1804237";"Inhibition of human recombinant CDK5/p25 using Histone H1 and [gamma32]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1799982";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1802397";"";"None";"395.26";"0";"4.65";"48";"COc1cccc(-c2cnc(N)nc2-c2c[nH]c3ccc(Br)cc23)c1";"IC50";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"12.95";"0.28";"0.47";"6.66";"0";"CHEMBL1804237";"Inhibition of human recombinant CDK5/p25 using Histone H1 and [gamma32]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1799982";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1802391";"";"None";"422.29";"0";"4.60";"42";"CC(=O)Nc1ccc(-c2cnc(N)nc2-c2c[nH]c3c(Br)cccc23)cc1";"IC50";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"12.14";"0.26";"0.52";"5.30";"0";"CHEMBL1804237";"Inhibition of human recombinant CDK5/p25 using Histone H1 and [gamma32]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1799982";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1802966";"";"None";"415.03";"0";"3.57";"33";"Nc1ncc(I)c(-c2c[nH]c3cc(Br)ccc23)n1";"IC50";"'='";"680.0";"nM";"6.17";"";"";"UO_0000065";"14.86";"0.47";"2.60";"9.12";"0";"CHEMBL1804237";"Inhibition of human recombinant CDK5/p25 using Histone H1 and [gamma32]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1799982";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1802965";"";"None";"415.03";"0";"3.57";"32";"Nc1ncc(I)c(-c2c[nH]c3ccc(Br)cc23)n1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"13.84";"0.44";"2.17";"8.50";"0";"CHEMBL1804237";"Inhibition of human recombinant CDK5/p25 using Histone H1 and [gamma32]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1799982";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1802963";"";"None";"289.14";"0";"2.97";"30";"Nc1nccc(-c2c[nH]c3c(Br)cccc23)n1";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"19.05";"0.44";"2.54";"8.15";"0";"CHEMBL1804237";"Inhibition of human recombinant CDK5/p25 using Histone H1 and [gamma32]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1799982";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL224840";"";"None";"396.50";"0";"3.41";"21b";"COc1ccc(CNc2nc(C(=O)NCC(C)C)nc3c2ncn3C(C)C)cc1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"14.32";"0.27";"2.27";"6.04";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL224694";"";"None";"334.42";"0";"2.45";"20b";"COCCNc1nc(NC(=O)CC(C)C)nc2c1ncn2C(C)C";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"15.49";"0.29";"2.73";"5.51";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL225056";"";"None";"320.40";"0";"2.20";"20a";"CCCC(=O)Nc1nc(NCCOC)c2ncn(C(C)C)c2n1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"15.61";"0.30";"2.80";"5.32";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL225055";"";"None";"446.51";"0";"4.29";"18e";"COc1ccc(CNc2nc(NC(=O)c3ccc(OC)cc3)nc3c2ncn3C(C)C)cc1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"12.25";"0.23";"1.18";"5.30";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL208741";"";"None";"315.40";"0";"2.35";"14a";"CCn1cnc2ccc3nc(C(=N)NC(C)C)sc3c2c1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL951784";"Inhibition of CDK5/p25";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140958";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL14762";"SELICICLIB";"2.0";"354.46";"0";"3.20";"(R)-roscovitine";"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"19.17";"0.36";"3.60";"7.73";"1";"CHEMBL951784";"Inhibition of CDK5/p25";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140958";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL1796507";"";"None";"576.10";"1";"2.63";"8M";"CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1";"IC50";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"11.21";"0.23";"3.83";"4.39";"0";"CHEMBL1799141";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into biotinylated PKTPKKAKKL substrate after 60 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795325";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL233489";"";"None";"515.41";"1";"1.62";"6a";"NNC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccc(Cl)cc1";"IC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"14.27";"0.31";"5.74";"4.69";"0";"CHEMBL892384";"Inhibition of human cdk5/p25 by SPA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147182";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL390697";"";"None";"508.59";"1";"2.04";"6g";"NNC(=O)CSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(=O)c1ccccc1";"IC50";"'='";"268.0";"nM";"6.57";"";"";"UO_0000065";"12.92";"0.26";"4.53";"4.19";"0";"CHEMBL892384";"Inhibition of human cdk5/p25 by SPA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147182";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL244318";"";"None";"550.63";"1";"2.22";"7r";"CC(=O)Nc1nc(Cc2nnc(SCC(=O)NNC(=O)c3ccccc3)n2NC(=O)c2ccccc2)cs1";"IC50";"'='";"421.0";"nM";"6.38";"";"";"UO_0000065";"11.58";"0.23";"4.16";"3.98";"0";"CHEMBL892384";"Inhibition of human cdk5/p25 by SPA";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147182";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL1796529";"";"None";"560.11";"1";"3.32";"9I";"CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1";"IC50";"'='";"336.0";"nM";"6.47";"";"";"UO_0000065";"11.56";"0.24";"3.15";"4.97";"0";"CHEMBL1799141";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into biotinylated PKTPKKAKKL substrate after 60 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795325";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1796367";"";"None";"499.62";"0";"2.23";"7K";"CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)NN";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"13.50";"0.27";"4.51";"4.68";"0";"CHEMBL1799141";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into biotinylated PKTPKKAKKL substrate after 60 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795325";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1796510";"";"None";"571.69";"1";"2.34";"8P";"CC(=O)NNC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccccc1";"IC50";"'='";"467.0";"nM";"6.33";"";"";"UO_0000065";"11.07";"0.22";"3.99";"3.78";"0";"CHEMBL1799141";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into biotinylated PKTPKKAKKL substrate after 60 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795325";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL239637";"";"None";"343.82";"0";"1.67";"2b";"Cc1cc(NC(=O)CCl)sc1-c1nnc2n1NC(=O)CS2";"IC50";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"17.70";"0.40";"4.42";"6.85";"0";"CHEMBL897914";"Inhibitory activity against Cdk5/p25";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1149673";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL409450";"6BIO";"None";"356.18";"0";"3.42";"6BIO";"O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O";"IC50";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"19.88";"0.44";"3.66";"9.61";"1";"CHEMBL867889";"Inhibition of mammalian CDK5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137414";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL426693";"";"None";"483.37";"0";"3.83";"14h";"Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCOCC2)c2cccc(Br)c21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867889";"Inhibition of mammalian CDK5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137414";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL374006";"";"None";"417.21";"1";"5.03";"8e";"Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(I)c21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867889";"Inhibition of mammalian CDK5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137414";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL120137";"";"None";"279.30";"0";"2.73";"59";"COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ncccc1-3";"IC50";"'='";"419758.98";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL663616";"Inhibitory activity against cyclin-dependent kinase 5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1148295";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL431634";"";"None";"308.34";"0";"3.35";"19";"COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2";"IC50";"'='";"5395.11";"nM";"5.27";"";"";"UO_0000065";"17.09";"0.31";"1.92";"8.32";"0";"CHEMBL663616";"Inhibitory activity against cyclin-dependent kinase 5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1148295";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL1761793";"";"None";"314.35";"0";"3.23";"28";"Nc1nc(Nc2cccnc2)sc1C(=O)c1ccc(F)cc1";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"17.14";"0.33";"2.16";"6.66";"0";"CHEMBL1763551";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into peptide PKTPKKAKKL substrate after 45 mins by scintillation counter";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1759882";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL361708";"HYMENIALDISINE";"None";"324.14";"0";"0.07";"1 (Hymenialdisine)";"NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"23.30";"0.54";"7.48";"6.72";"0";"CHEMBL663595";"Inhibition of human Cyclin-dependent kinase 5-p35nck5a";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1146834";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL599224";"";"None";"369.43";"0";"0.50";"50";"CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"21.78";"0.41";"7.55";"6.76";"0";"CHEMBL1072183";"Inhibition of CDK5/P25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1157561";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL571781";"";"None";"301.35";"0";"1.77";"15";"COc1ccc(CC(=O)Nc2cn([C@H]3C[C@@H](O)C3)cn2)cc1";"IC50";"'='";"95.0";"nM";"7.02";"";"";"UO_0000065";"23.30";"0.44";"5.25";"9.19";"0";"CHEMBL1048133";"Inhibition of CDK5/p25 by scintillation proximity assay";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156006";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL14762";"SELICICLIB";"2.0";"354.46";"0";"3.20";"Ros, Seliciclib";"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"18.49";"0.34";"3.35";"7.46";"1";"CHEMBL2090652";"Inhibition of human recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2086256";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2089032";"";"None";"433.52";"0";"2.85";"8a";"CC(C)n1cnc2c(NCc3ccc(-c4ccccn4)cc3)nc(NC[C@@H](O)CO)nc21";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"15.50";"0.29";"3.87";"5.55";"0";"CHEMBL2090652";"Inhibition of human recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2086256";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL563962";"";"None";"301.35";"0";"3.28";"9";"Cn1cc(-c2nc(N)ncc2-c2ccncc2)c2ccccc21";"IC50";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"17.51";"0.31";"2.00";"7.58";"0";"CHEMBL1052337";"Inhibition of human recombinant CDK5/p25";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152953";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL2069721";"";"None";"465.60";"0";"4.39";"4k";"CCOC(=O)Cc1csc(NS(=O)(=O)c2cc(-c3nc4ccccc4s3)cs2)n1";"IC50";"'='";"5088.0";"nM";"5.29";"";"";"UO_0000065";"11.37";"0.25";"0.90";"5.39";"0";"CHEMBL2072225";"Inhibition of human recombinant Cdk5/p25 incubated for 15 mins by scintillation proximity assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2069176";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2069724";"";"None";"389.48";"0";"3.93";"4n";"O=S(=O)(Nc1ncccc1O)c1cc(-c2nc3ccccc3s2)cs1";"IC50";"'='";"9936.0";"nM";"5.00";"";"";"UO_0000065";"12.84";"0.27";"1.07";"5.43";"0";"CHEMBL2072225";"Inhibition of human recombinant Cdk5/p25 incubated for 15 mins by scintillation proximity assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2069176";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL571150";"";"None";"271.32";"0";"2.41";"11";"COc1ccc(CC(=O)Nc2cn(C3CC3)cn2)cc1";"IC50";"'='";"814.0";"nM";"6.09";"";"";"UO_0000065";"22.44";"0.42";"3.68";"10.84";"0";"CHEMBL1048133";"Inhibition of CDK5/p25 by scintillation proximity assay";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156006";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL571001";"";"None";"265.28";"0";"1.79";"18";"COc1nc(NN)c(C#N)c(-c2ccccc2)c1C#N";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1057275";"Inhibition of human recombinant CDK5/P25 by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL552925";"";"None";"320.36";"0";"1.92";"15";"N#Cc1c(N2CCOCC2)nc2[nH]nc(N)c2c1-c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1057275";"Inhibition of human recombinant CDK5/P25 by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL1081221";"";"None";"423.43";"0";"1.87";"8f";"CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NCCNCc1ccc([N+](=O)[O-])cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115722";"Inhibition of human CDK5/p25";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153707";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";""
"CHEMBL1081243";"";"None";"324.77";"0";"0.13";"5";"CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1NCCN.Cl";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115722";"Inhibition of human CDK5/p25";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153707";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";""
"CHEMBL566115";"";"None";"445.54";"1";"5.08";"26";"CC(C)c1[nH]c(=O)c(-c2csc(-c3ccncc3)n2)cc1C(=O)OCCc1ccccc1";"IC50";"'='";"119.0";"nM";"6.92";"";"";"UO_0000065";"15.54";"0.30";"1.84";"8.15";"0";"CHEMBL1054437";"Inhibition of human CDK5/p25 assessed as histone h1 phosphorylation in presence of ATP";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1154668";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL391058";"";"None";"308.37";"0";"3.76";"38a";"O=C1Nc2ccccc2CN1c1nc(-c2ccncc2)cs1";"IC50";"'='";"77.0";"nM";"7.11";"";"";"UO_0000065";"23.07";"0.44";"3.35";"12.24";"0";"CHEMBL899217";"Inhibition of human CDK5/p25 by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1149699";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
