"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL74133";"";"None";"265.32";"0";"3.28";"43";"Oc1ccc(-c2[nH]c3nccnc3c2CC2CC2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL2089036";"";"None";"569.11";"2";"3.38";"10";"CC(C)[C@H](N)C(=O)OC[C@H](O)CNc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1.Cl";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"12.66";"0.24";"3.36";"4.41";"0";"CHEMBL2090652";"Inhibition of human recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2086256";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL307392";"";"None";"245.29";"0";"3.73";"7";"c1ccc(-c2cc3[nH]c4ccccc4nc-3n2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL224840";"";"None";"396.50";"0";"3.41";"21b";"COc1ccc(CNc2nc(C(=O)NCC(C)C)nc3c2ncn3C(C)C)cc1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"14.32";"0.27";"2.27";"6.04";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL224694";"";"None";"334.42";"0";"2.45";"20b";"COCCNc1nc(NC(=O)CC(C)C)nc2c1ncn2C(C)C";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"15.49";"0.29";"2.73";"5.51";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL225056";"";"None";"320.40";"0";"2.20";"20a";"CCCC(=O)Nc1nc(NCCOC)c2ncn(C(C)C)c2n1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"15.61";"0.30";"2.80";"5.32";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL225055";"";"None";"446.51";"0";"4.29";"18e";"COc1ccc(CNc2nc(NC(=O)c3ccc(OC)cc3)nc3c2ncn3C(C)C)cc1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"12.25";"0.23";"1.18";"5.30";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL208741";"";"None";"315.40";"0";"2.35";"14a";"CCn1cnc2ccc3nc(C(=N)NC(C)C)sc3c2c1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL951784";"Inhibition of CDK5/p25";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140958";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL14762";"SELICICLIB";"2.0";"354.46";"0";"3.20";"(R)-roscovitine";"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"19.17";"0.36";"3.60";"7.73";"1";"CHEMBL951784";"Inhibition of CDK5/p25";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140958";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL14762";"SELICICLIB";"2.0";"354.46";"0";"3.20";"Ros, Seliciclib";"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"18.49";"0.34";"3.35";"7.46";"1";"CHEMBL2090652";"Inhibition of human recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2086256";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2089032";"";"None";"433.52";"0";"2.85";"8a";"CC(C)n1cnc2c(NCc3ccc(-c4ccccn4)cc3)nc(NC[C@@H](O)CO)nc21";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"15.50";"0.29";"3.87";"5.55";"0";"CHEMBL2090652";"Inhibition of human recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2086256";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL1086983";"";"None";"401.18";"0";"3.32";"30";"O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(Br)cc2/C1=N/O";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"18.20";"0.40";"3.98";"6.25";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL3673434";"";"None";"385.44";"0";"3.53";"57";"COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1";"IC50";"'='";"94.0";"nM";"7.03";"";"";"UO_0000065";"18.23";"0.34";"3.50";"8.75";"0";"CHEMBL3856535";"Inhibition of recombinant human His/GST-tagged CDK5/p35 expressed in baculovirus infected Sf9 insect cells using Rb-CTF as substrate after 80 mins in presence of [33P]ATP by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3856187";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308860";"";""
"CHEMBL307943";"";"None";"209.25";"0";"2.88";"24";"Cc1ccc(-c2cc3[nH]ccnc-3n2)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"23.89";"0.43";"2.12";"12.03";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL4782409";"";"None";"549.82";"1";"4.09";"4; P-1446";"CN1CC[C@@H](c2c(OP(=O)(O)O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO";"IC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"12.15";"0.25";"2.59";"4.75";"0";"CHEMBL4701404";"Inhibition of N-terminal His6-tagged thrombin cleavage site-fused human CDK5 (M1 to P292 residues)/p35 (M1 to R307 residues) expressed in baculovirus infected Sf9 insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699469";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR"
"CHEMBL453130";"";"None";"316.39";"0";"2.78";"12b";"CCn1cnc2ccc3nc(C(=N)OC(C)C)sc3c2c1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL951784";"Inhibition of CDK5/p25";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140958";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL378190";"";"None";"329.43";"0";"2.91";"15a";"CC(C)NC(=N)c1nc2ccc3ncn(C(C)C)c(=O)c3c2s1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL951784";"Inhibition of CDK5/p25";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1140958";"1";"Scientific Literature";"Eur J Med Chem";"2008";"None";"";""
"CHEMBL77590";"";"None";"225.25";"0";"2.59";"10";"COc1ccccc1-c1cc2[nH]ccnc-2n1";"IC50";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"20.59";"0.37";"2.05";"9.13";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL77641";"";"None";"225.25";"0";"2.64";"28";"Cc1c(-c2ccc(O)cc2)[nH]c2nccnc12";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"29.74";"0.54";"4.06";"10.84";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL482211";"";"None";"354.46";"0";"3.04";"13";"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncc(C(C)C)n2n1";"IC50";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"18.32";"0.34";"3.45";"7.43";"0";"CHEMBL993952";"Inhibition of human recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1143353";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL224387";"";"None";"334.38";"0";"1.38";"20d";"COCCNc1nc(NC(=O)CC(C)=O)nc2c1ncn2C(C)C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL904415";"Inhibition of recombinant mammalian CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144519";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL2069713";"";"None";"330.84";"0";"3.33";"4c";"NS(=O)(=O)c1cc(-c2nc3ccc(Cl)cc3s2)cs1";"IC50";"'='";"4360.0";"nM";"5.36";"";"";"UO_0000065";"16.20";"0.39";"2.03";"7.34";"0";"CHEMBL2072228";"Inhibition of Cdk5/p25-mediated myosin heavy chain phosphorylation in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2069176";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307715";"";""
"CHEMBL569587";"";"None";"425.49";"0";"3.75";"26";"O=C(Cc1cccc2ccccc12)Nc1cn([C@H]2C[C@@H](NC(=O)c3ccccn3)C2)cn1";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"13.83";"0.25";"2.14";"6.62";"0";"CHEMBL1048147";"Inhibition of human CDK5/p25 expressed in CHO cells after 2 hrs by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156006";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";""
"CHEMBL409492";"";"None";"263.30";"0";"3.03";"2l";"Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL606982";"";"None";"401.18";"0";"3.32";"29";"O=C1Nc2cc([N+](=O)[O-])ccc2/C1=C1/Nc2ccc(Br)cc2/C1=N\O";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"16.26";"0.36";"3.20";"5.58";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL593968";"";"None";"292.30";"0";"2.24";"33";"Nc1ccc2c(c1)NC(=O)/C2=C1\Nc2ccccc2\C1=N/O";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"22.92";"0.42";"4.46";"6.72";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL594857";"";"None";"413.23";"0";"3.37";"32";"CC(=O)Nc1ccc2c(c1)/C(=C1/Nc3ccc(Br)cc3/C1=N\O)C(=O)N2";"IC50";"'='";"3300.0";"nM";"5.48";"";"";"UO_0000065";"13.26";"0.29";"2.11";"5.33";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL260487";"";"None";"375.17";"0";"3.33";"2i";"O=C1Cc2c([nH]c3ccc(I)cc23)-c2ncccc2N1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"13.92";"0.36";"1.89";"9.04";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL77264";"";"None";"239.28";"0";"2.94";"27";"COc1ccc(-c2[nH]c3nccnc3c2C)cc1";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"25.48";"0.46";"3.16";"12.00";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL4105091";"";"None";"365.37";"0";"3.92";"3d";"COc1cc2ncnc(Nc3cc(-c4ccc(F)cc4)[nH]n3)c2cc1OC";"IC50";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4022011";"Inhibition of recombinant human CDK5/p25 expressed in Escherichia coli using histone H1 as substrate after 30 mins in presence of ATP by scintillation counting method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4020763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL52851";"";"None";"356.38";"0";"2.63";"15; NSC 762129";"Cn1cc(C2=C(c3cn(C)c4ncccc34)C(=O)NC2=O)c2ccccc21";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"17.11";"0.31";"3.47";"8.85";"0";"CHEMBL4234041";"Inhibition of recombinant full length human CDK5/p25 expressed in bacteria using histone H1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4229455";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL260679";"";"None";"318.16";"0";"4.03";"2g";"O=C1Cc2c([nH]c3cc(Cl)cc(Cl)c23)-c2ncccc2N1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"12.57";"0.26";"-0.03";"6.92";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL259638";"CAZPAULLONE";"None";"274.28";"0";"2.60";"2b, cazpaullone";"N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"23.78";"0.42";"3.92";"8.00";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL514247";"";"None";"325.37";"0";"2.93";"3f";"CC1(C)CNC(=O)c2cc3n(c2C1)CCc1cc([N+](=O)[O-])ccc1-3";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1022216";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152758";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL606920";"";"None";"371.19";"0";"3.00";"31";"Nc1ccc2c(c1)/C(=C1/Nc3ccc(Br)cc3/C1=N\O)C(=O)N2";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"16.16";"0.36";"3.00";"6.02";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL605926";"";"None";"386.16";"0";"3.33";"12";"O=C1Nc2c(Br)cc([N+](=O)[O-])cc2/C1=C1/Nc2ccccc2C1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL603641";"";"None";"386.16";"0";"3.33";"19";"O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(Br)cc2C1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL593700";"";"None";"307.26";"0";"2.57";"13";"O=C1Nc2cc([N+](=O)[O-])ccc2/C1=C1/Nc2ccccc2C1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL489833";"";"None";"451.28";"0";"3.75";"15";"Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(Br)ccc21";"IC50";"'='";"1160.0";"nM";"5.94";"";"";"UO_0000065";"13.15";"0.28";"2.19";"7.03";"0";"CHEMBL963381";"Inhibition of CDK5/P25";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153825";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL2153411";"";"None";"277.35";"0";"4.59";"3b";"c1ccc(Nc2ncnc3c2sc2ccccc23)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
