"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL186720";"PHENYLTOLOXAMINE";"-1.0";"255.36";"0";"3.22";"7";"CN(C)CCOc1ccccc1Cc1ccccc1";"Ki";"'='";"414.0";"nM";"6.38";"";"";"UO_0000065";"25.00";"0.46";"3.16";"51.19";"0";"CHEMBL839546";"Binding affinity for human recombinant dopamine receptor D5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL432579";"";"None";"218.32";"0";"3.24";"4";"Cc1sc(C)c2c1CCCc1c[nH]nc1-2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL872488";"Binding affinity towards cloned human Dopamine receptor D5 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136188";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL425069";"";"None";"506.01";"1";"4.48";"33";"COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"14.66";"0.28";"2.94";"10.66";"0";"CHEMBL870479";"Binding affinity at dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL3321788";"";"None";"387.93";"1";"5.32";"6";"OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCCc1ccc(F)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3366159";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL398813";"";"None";"430.47";"0";"4.02";"10c";"O=c1c2ccccc2ncn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1";"Ki";"'='";"1703.0";"nM";"5.77";"";"";"UO_0000065";"13.40";"0.25";"1.75";"13.94";"0";"CHEMBL898622";"Displacement of [3H]SCH 23390 from human Dopamine D5 receptor expressed in HEK293";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149628";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL3752512";"";"None";"257.40";"0";"3.37";"4";"CN1CCc2ccccc2Cc2sccc2CC1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"33.11";"0.65";"5.15";"263.05";"0";"CHEMBL3757882";"Binding affinity to human cloned D5 dopamine receptor incubated for 90 mins by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751719";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";""
"CHEMBL127257";"";"None";"320.44";"0";"3.50";"7, A-381393";"Cc1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)cc1C";"Ki";"'>'";"8000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4039165";"Inhibition of human dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038300";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL240995";"";"None";"383.92";"0";"3.90";"12b";"O=C1c2ccccc2CN1CCCCN1CCN(c2ccc(Cl)cc2)CC1";"Ki";"'='";"33.6";"nM";"7.47";"";"";"UO_0000065";"19.47";"0.38";"3.57";"27.90";"0";"CHEMBL898622";"Displacement of [3H]SCH 23390 from human Dopamine D5 receptor expressed in HEK293";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149628";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL1940411";"";"None";"348.85";"0";"4.07";"5";"Fc1ccc(OCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1";"Ki";"'='";"2684.0";"nM";"5.57";"";"";"UO_0000065";"15.97";"0.32";"1.50";"35.46";"0";"CHEMBL3292989";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL603485";"";"None";"400.91";"0";"4.55";"17g";"CCOC(=O)Nc1ccc2c(c1)CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C";"Ki";"'='";"3.3";"nM";"8.48";"";"";"UO_0000065";"21.16";"0.41";"3.93";"13.72";"0";"CHEMBL1073808";"Binding affinity to dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156835";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1940415";"";"None";"314.41";"0";"2.76";"16c";"Fc1ccc(CCCCN2CCN(c3ncccn3)CC2)cc1";"Ki";"'='";"3812.0";"nM";"5.42";"";"";"UO_0000065";"17.23";"0.32";"2.66";"16.80";"0";"CHEMBL3292989";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL555146";"";"None";"351.42";"0";"4.83";"9";"C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2033613";"Binding affinity to human recombinant Dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029214";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL268371";"";"None";"417.48";"0";"4.20";"11c";"O=C1Cc2ccccc2N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1";"Ki";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"16.10";"0.31";"2.52";"25.09";"0";"CHEMBL898622";"Displacement of [3H]SCH 23390 from human Dopamine D5 receptor expressed in HEK293";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149628";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL1940403";"";"None";"379.93";"0";"4.94";"4";"OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1";"Ki";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"18.28";"0.38";"2.01";"29.60";"0";"CHEMBL3366159";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL210578";"";"None";"401.91";"0";"4.96";"5";"O=C(CCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3366159";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL184073";"";"None";"372.51";"0";"4.48";"13";"c1ccc(Cc2ccccc2OCCN2CCN(c3ccccc3)CC2)cc1";"Ki";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"16.66";"0.30";"1.73";"39.51";"0";"CHEMBL839546";"Binding affinity for human recombinant dopamine receptor D5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL418854";"";"None";"402.92";"0";"3.99";"24";"COc1ccccc1N1CCC(CNCC2COc3ccc(Cl)cc3O2)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL675952";"The compound was tested for binding affinity against human Dopamine receptor D5";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132360";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";""
"CHEMBL2334885";"";"None";"341.41";"0";"3.07";"L-CP; 14b";"COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)C[C@@H]21";"Ki";"'='";"313.0";"nM";"6.50";"";"";"UO_0000065";"19.05";"0.36";"3.43";"12.71";"0";"CHEMBL3999642";"Displacement of [3H]SCH23390 from human dopamine D5 receptor after 1 hr";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997822";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL394080";"";"None";"379.50";"0";"3.19";"11d";"COc1ccccc1N1CCN(CCCCN2C(=O)Cc3ccccc32)CC1";"Ki";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"17.08";"0.32";"3.29";"17.99";"0";"CHEMBL898622";"Displacement of [3H]SCH 23390 from human Dopamine D5 receptor expressed in HEK293";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149628";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL238917";"";"None";"429.54";"0";"2.44";"9d";"COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1";"Ki";"'='";"1132.0";"nM";"5.95";"";"";"UO_0000065";"13.84";"0.27";"3.51";"8.48";"1";"CHEMBL898622";"Displacement of [3H]SCH 23390 from human Dopamine D5 receptor expressed in HEK293";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149628";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL3289646";"";"None";"329.42";"0";"3.12";"15a";"Cc1ccc(N2CCN(CCCOc3ccc(F)cc3)CC2)nc1";"Ki";"'='";"2576.0";"nM";"5.59";"";"";"UO_0000065";"16.97";"0.32";"2.47";"19.54";"0";"CHEMBL3292989";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL2205815";"";"None";"323.39";"0";"1.72";"33";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccc2c(c1)OCO2";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2210354";"Binding affinity to D5 dopamine receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL203734";"";"None";"350.29";"0";"4.62";"3h";"COc1c(Cl)cc2c(c1Cl)Cc1ccccc1CCN(C)CC2";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL861438";"Binding affinity to D5 dopamine receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138197";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL187420";"";"None";"280.42";"0";"3.79";"15";"c1ccc(Cc2ccccc2NCCN2CCCC2)cc1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL841791";"Binding affinity for human recombinant dopamine receptor D5; ND = Not determined";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL42";"CLOZAPINE";"4.0";"326.83";"0";"3.72";"4";"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"18.36";"0.36";"2.28";"19.44";"0";"CHEMBL3226698";"Binding affinity to dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217546";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL1112";"ARIPIPRAZOLE";"4.0";"448.39";"0";"4.86";"6";"O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3226698";"Binding affinity to dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217546";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL85";"RISPERIDONE";"4.0";"410.49";"0";"3.59";"7";"Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"14.62";"0.27";"2.41";"9.35";"0";"CHEMBL3226698";"Binding affinity to dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217546";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL4635277";"";"None";"334.21";"0";"3.14";"7";"Oc1cc2c(cc1O)C(c1ccccc1Br)CNCC2";"Ki";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"21.47";"0.49";"4.03";"13.67";"0";"CHEMBL4625242";"Displacement of [3H]SCH23390 from dopamine D5 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4622940";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";""
"CHEMBL476935";"";"None";"360.86";"0";"4.26";"1";"O=C(CCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3292989";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL24077";"(R)-SKF-38393";"None";"255.32";"0";"2.38";"R-(+)-SKF38393";"Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2";"Ki";"'='";"245.47";"nM";"6.61";"";"";"UO_0000065";"25.89";"0.48";"4.23";"12.59";"0";"CHEMBL3106127";"Displacement of [3H]SCH23390 from dopamine D5 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL1940402";"";"None";"361.89";"0";"4.79";"2";"OC1(c2ccc(Cl)cc2)CCN(CCCCc2ccc(F)cc2)CC1";"Ki";"'='";"414.0";"nM";"6.38";"";"";"UO_0000065";"17.64";"0.35";"1.59";"27.20";"0";"CHEMBL3366159";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by liquid scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL1643901";"";"None";"283.39";"0";"3.40";"12";"CN(Cc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1646427";"Inhibition of dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641373";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1672288";"";"None";"246.24";"0";"2.69";"10b";"N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1679202";"Binding affinity to dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671821";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL467094";"NANTENINE";"None";"339.39";"0";"3.18";"1";"COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4";"Ki";"'='";"2397.0";"nM";"5.62";"";"";"UO_0000065";"16.56";"0.31";"2.44";"13.99";"0";"CHEMBL1066746";"Displacement of [3H]SCH233930 from human dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153197";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL569270";"";"None";"343.39";"0";"3.06";"11, FIMX";"CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3090319";"Binding affinity to human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085643";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL1643902";"";"None";"297.42";"0";"3.45";"13";"CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1646426";"Inhibition of dopamine D5 receptor at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641373";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL558364";"";"None";"307.80";"0";"3.11";"18";"CN[C@@H]1Cc2cc(OC)c(F)cc2[C@H]1c1ccccc1.Cl";"Ki";"'='";"71000.0";"nM";"4.15";"";"";"UO_0000065";"15.29";"0.28";"1.04";"19.51";"0";"CHEMBL839015";"Inhibitory constant for [3H]SCH-23390 binding to Dopamine receptor D1-like of porcine striatal membranes";"B";"BAO_0000019";"assay format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143580";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL716";"QUETIAPINE";"4.0";"383.52";"0";"2.86";"5";"OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3226698";"Binding affinity to dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217546";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL2432051";"";"None";"341.45";"0";"2.95";"9i";"COc1cc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2432050";"";"None";"297.42";"0";"3.49";"9h";"Fc1cccc(CCCN[C@H]2C3C4CC5C6C4CC3C6C52)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2205834";"";"None";"266.34";"0";"1.34";"26";"OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccncc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2210354";"Binding affinity to D5 dopamine receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2205831";"";"None";"271.40";"0";"2.33";"23";"OC12C3C4CC5C6C4C1C6C(C53)N2CC1CCCCC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2210354";"Binding affinity to D5 dopamine receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL24077";"(R)-SKF-38393";"None";"255.32";"0";"2.38";"R-(+)-SKF38393";"Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2";"Ki";"'='";"247.0";"nM";"6.61";"";"";"UO_0000065";"25.88";"0.47";"4.23";"12.59";"0";"CHEMBL3106127";"Displacement of [3H]SCH23390 from dopamine D5 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3289649";"";"None";"383.92";"1";"5.02";"19";"Clc1ccc(N2CCN(CCCCCc3nc4ccccc4o3)CC2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3292989";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
